manta_path,xiris_path,P,V,L,H
1707152780925904400.png,1707152780923562200.png,0.0,0.9999999999999999,0.25595238095238093,0.2786885245901639
1707152780937168800.png,1707152780923562200.png,0.0,0.9999999999999999,0.25595238095238093,0.2786885245901639
1707152780937168800.png,1707152780941255200.png,0.0,0.9999999999999999,0.25595238095238093,0.2622950819672132
1707152780948523500.png,1707152780941255200.png,0.0,0.9999999999999999,0.25595238095238093,0.2622950819672132
1707152780948523500.png,1707152780958694100.png,0.0,0.9999999999999999,0.25595238095238093,0.24590163934426235
1707152780959802300.png,1707152780958694100.png,0.0,0.9999999999999999,0.25595238095238093,0.24590163934426235
1707152780971052800.png,1707152780958694100.png,0.0,0.9999999999999999,0.25595238095238093,0.24590163934426235
1707152780971052800.png,1707152780976171700.png,0.0,0.9999999999999999,0.25,0.24590163934426235
1707152780982336700.png,1707152780976171700.png,0.0,0.9999999999999999,0.25,0.24590163934426235
1707152780982336700.png,1707152780993584600.png,0.0,0.9999999999999999,0.25,0.24590163934426235
1707152780993914500.png,1707152780993584600.png,0.0,0.9999999999999999,0.25,0.24590163934426235
1707152781004916600.png,1707152780993584600.png,0.0,0.9999999999999999,0.25,0.24590163934426235
1707152781004916600.png,1707152781011160500.png,0.0,0.9999999999999999,0.25,0.2622950819672132
1707152781015951300.png,1707152781011160500.png,0.0,0.9999999999999999,0.25,0.2622950819672132
1707152781027258700.png,1707152781011160500.png,0.0,0.9999999999999999,0.25,0.2622950819672132
1707152781027258700.png,1707152781028479500.png,0.0,0.9999999999999999,0.25595238095238093,0.24590163934426235
1707152781038591800.png,1707152781028479500.png,0.0,0.9999999999999999,0.25595238095238093,0.24590163934426235
1707152781038591800.png,1707152781045971300.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152781049982100.png,1707152781045971300.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152781061298600.png,1707152781045971300.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152781061298600.png,1707152781063532100.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152781072648800.png,1707152781063532100.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152781072648800.png,1707152781081019700.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152781083632600.png,1707152781081019700.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152781095015100.png,1707152781081019700.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152781095015100.png,1707152781098523900.png,0.0,0.9999999999999999,0.27380952380952384,0.2622950819672132
1707152781106313800.png,1707152781098523900.png,0.0,0.9999999999999999,0.27380952380952384,0.2622950819672132
1707152781106313800.png,1707152781115956500.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781117594500.png,1707152781115956500.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781128803500.png,1707152781115956500.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781128803500.png,1707152781133629000.png,0.0,0.9999999999999999,0.2857142857142857,0.2786885245901639
1707152781140121800.png,1707152781133629000.png,0.0,0.9999999999999999,0.2857142857142857,0.2786885245901639
1707152781151314900.png,1707152781133629000.png,0.0,0.9999999999999999,0.2857142857142857,0.2786885245901639
1707152781151314900.png,1707152781151976200.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781162797400.png,1707152781151976200.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781162797400.png,1707152781169542200.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781173900400.png,1707152781169542200.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781185236200.png,1707152781169542200.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781185236200.png,1707152781187031500.png,0.0,0.9999999999999999,0.29166666666666663,0.29508196721311475
1707152781196480400.png,1707152781187031500.png,0.0,0.9999999999999999,0.29166666666666663,0.29508196721311475
1707152781196480400.png,1707152781204661600.png,0.0,0.9999999999999999,0.2857142857142857,0.2786885245901639
1707152781207603800.png,1707152781204661600.png,0.0,0.9999999999999999,0.2857142857142857,0.2786885245901639
1707152781218906300.png,1707152781204661600.png,0.0,0.9999999999999999,0.2857142857142857,0.2786885245901639
1707152781218906300.png,1707152781222232000.png,0.0,0.9999999999999999,0.29166666666666663,0.2786885245901639
1707152781230207400.png,1707152781222232000.png,0.0,0.9999999999999999,0.29166666666666663,0.2786885245901639
1707152781230207400.png,1707152781240940300.png,0.0,0.9999999999999999,0.29166666666666663,0.2786885245901639
1707152781241458200.png,1707152781240940300.png,0.0,0.9999999999999999,0.29166666666666663,0.2786885245901639
1707152781252821900.png,1707152781240940300.png,0.0,0.9999999999999999,0.29166666666666663,0.2786885245901639
1707152781252821900.png,1707152781258487400.png,0.0,0.9999999999999999,0.29761904761904756,0.29508196721311475
1707152781264041700.png,1707152781258487400.png,0.0,0.9999999999999999,0.29761904761904756,0.29508196721311475
1707152781275428100.png,1707152781258487400.png,0.0,0.9999999999999999,0.29761904761904756,0.29508196721311475
1707152781275428100.png,1707152781276377600.png,0.0,0.9999999999999999,0.30952380952380953,0.2622950819672132
1707152781286533100.png,1707152781276377600.png,0.0,0.9999999999999999,0.30952380952380953,0.2622950819672132
1707152781286533100.png,1707152781293921400.png,0.0,0.9999999999999999,0.31547619047619047,0.3114754098360656
1707152781297853600.png,1707152781293921400.png,0.0,0.9999999999999999,0.31547619047619047,0.3114754098360656
1707152781309088800.png,1707152781293921400.png,0.0,0.9999999999999999,0.31547619047619047,0.3114754098360656
1707152781309088800.png,1707152781311417100.png,0.0,0.9999999999999999,0.30952380952380953,0.2786885245901639
1707152781320443300.png,1707152781311417100.png,0.0,0.9999999999999999,0.30952380952380953,0.2786885245901639
1707152781320443300.png,1707152781329030400.png,0.0,0.9999999999999999,0.29761904761904756,0.2622950819672132
1707152781331612700.png,1707152781329030400.png,0.0,0.9999999999999999,0.29761904761904756,0.2622950819672132
1707152781343151700.png,1707152781329030400.png,0.0,0.9999999999999999,0.29761904761904756,0.2622950819672132
1707152781343151700.png,1707152781346415000.png,0.0,0.9999999999999999,0.3035714285714285,0.2622950819672132
1707152781354324600.png,1707152781346415000.png,0.0,0.9999999999999999,0.3035714285714285,0.2622950819672132
1707152781354324600.png,1707152781363893600.png,0.0,0.9999999999999999,0.3035714285714285,0.2622950819672132
1707152781365556000.png,1707152781363893600.png,0.0,0.9999999999999999,0.3035714285714285,0.2622950819672132
1707152781376760100.png,1707152781363893600.png,0.0,0.9999999999999999,0.3035714285714285,0.2622950819672132
1707152781376760100.png,1707152781382450600.png,0.0,0.9999999999999999,0.3035714285714285,0.2622950819672132
1707152781388256000.png,1707152781382450600.png,0.0,0.9999999999999999,0.3035714285714285,0.2622950819672132
1707152781388256000.png,1707152781399632200.png,0.0,0.9999999999999999,0.29761904761904756,0.24590163934426235
1707152781399725100.png,1707152781399632200.png,0.0,0.9999999999999999,0.29761904761904756,0.24590163934426235
1707152781410713400.png,1707152781399632200.png,0.0,0.9999999999999999,0.29761904761904756,0.24590163934426235
1707152781410713400.png,1707152781416119300.png,0.0,0.9999999999999999,0.3035714285714285,0.24590163934426235
1707152781421926600.png,1707152781416119300.png,0.0,0.9999999999999999,0.3035714285714285,0.24590163934426235
1707152781433201900.png,1707152781416119300.png,0.0,0.9999999999999999,0.3035714285714285,0.24590163934426235
1707152781433201900.png,1707152781433850500.png,0.0,0.9999999999999999,0.3035714285714285,0.2622950819672132
1707152781444344100.png,1707152781433850500.png,0.0,0.9999999999999999,0.3035714285714285,0.2622950819672132
1707152781444344100.png,1707152781451176200.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781455751400.png,1707152781451176200.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781466844000.png,1707152781451176200.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781466844000.png,1707152781469609600.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781478285300.png,1707152781469609600.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781478285300.png,1707152781487341500.png,0.0,0.9999999999999999,0.29761904761904756,0.24590163934426235
1707152781489459200.png,1707152781487341500.png,0.0,0.9999999999999999,0.29761904761904756,0.24590163934426235
1707152781500781500.png,1707152781487341500.png,0.0,0.9999999999999999,0.29761904761904756,0.24590163934426235
1707152781500781500.png,1707152781505017000.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781512056400.png,1707152781505017000.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781512056400.png,1707152781522612000.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781523394300.png,1707152781522612000.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781534629400.png,1707152781522612000.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781534629400.png,1707152781539984200.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781545823900.png,1707152781539984200.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781557073600.png,1707152781539984200.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781557073600.png,1707152781558263100.png,0.0,0.9999999999999999,0.29761904761904756,0.24590163934426235
1707152781568233600.png,1707152781558263100.png,0.0,0.9999999999999999,0.29761904761904756,0.24590163934426235
1707152781568233600.png,1707152781575812800.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781579640300.png,1707152781575812800.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781590872700.png,1707152781575812800.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781590872700.png,1707152781592356000.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781602282700.png,1707152781592356000.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781602282700.png,1707152781608730100.png,0.0,0.9999999999999999,0.29166666666666663,0.2786885245901639
1707152781613527700.png,1707152781608730100.png,0.0,0.9999999999999999,0.29166666666666663,0.2786885245901639
1707152781624749800.png,1707152781608730100.png,0.0,0.9999999999999999,0.29166666666666663,0.2786885245901639
1707152781624749800.png,1707152781625103800.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781636048500.png,1707152781625103800.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781636048500.png,1707152781642555700.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781647381100.png,1707152781642555700.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781658433400.png,1707152781642555700.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781658433400.png,1707152781658947700.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781670140300.png,1707152781658947700.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781670140300.png,1707152781676035500.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781681472800.png,1707152781676035500.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781692494400.png,1707152781676035500.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781692494400.png,1707152781693597800.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781703828200.png,1707152781693597800.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781703828200.png,1707152781711166400.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781715196900.png,1707152781711166400.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781726315700.png,1707152781711166400.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781726315700.png,1707152781728204100.png,0.0,0.9999999999999999,0.2857142857142857,0.2786885245901639
1707152781737510200.png,1707152781728204100.png,0.0,0.9999999999999999,0.2857142857142857,0.2786885245901639
1707152781737510200.png,1707152781744987200.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781748809400.png,1707152781744987200.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781760025200.png,1707152781744987200.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781760025200.png,1707152781761804400.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781771273600.png,1707152781761804400.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781771273600.png,1707152781778802800.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781782470800.png,1707152781778802800.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781793775800.png,1707152781778802800.png,0.0,0.9999999999999999,0.29166666666666663,0.2622950819672132
1707152781793775800.png,1707152781795273000.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781805004000.png,1707152781795273000.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781805004000.png,1707152781812057900.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781816466900.png,1707152781812057900.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781827744300.png,1707152781812057900.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781827744300.png,1707152781829114200.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781838874100.png,1707152781829114200.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781838874100.png,1707152781845803000.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781850104900.png,1707152781845803000.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781861328500.png,1707152781845803000.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781861328500.png,1707152781862258400.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781872767100.png,1707152781862258400.png,0.0,0.9999999999999999,0.2857142857142857,0.2622950819672132
1707152781872767100.png,1707152781878751100.png,0.0,0.9999999999999999,0.27976190476190477,0.2622950819672132
1707152781884143700.png,1707152781878751100.png,0.0,0.9999999999999999,0.27976190476190477,0.2622950819672132
1707152781895315400.png,1707152781878751100.png,0.0,0.9999999999999999,0.27976190476190477,0.2622950819672132
1707152781895315400.png,1707152781896514700.png,0.0,0.9999999999999999,0.27976190476190477,0.2622950819672132
1707152781906555400.png,1707152781896514700.png,0.0,0.9999999999999999,0.27976190476190477,0.2622950819672132
1707152781906555400.png,1707152781913729100.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781918137100.png,1707152781913729100.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781929166400.png,1707152781913729100.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781929166400.png,1707152781930476500.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781940416100.png,1707152781930476500.png,0.0,0.9999999999999999,0.29166666666666663,0.24590163934426235
1707152781940416100.png,1707152781947590200.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781951576000.png,1707152781947590200.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781962872500.png,1707152781947590200.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152781962872500.png,1707152781964216300.png,0.0,0.9999999999999999,0.27976190476190477,0.24590163934426235
1707152781974156800.png,1707152781964216300.png,0.0,0.9999999999999999,0.27976190476190477,0.24590163934426235
1707152781974156800.png,1707152781980516500.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152781985363100.png,1707152781980516500.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152781996479000.png,1707152781980516500.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152781996479000.png,1707152781996892100.png,0.0,0.9999999999999999,0.27976190476190477,0.24590163934426235
1707152782007957200.png,1707152781996892100.png,0.0,0.9999999999999999,0.27976190476190477,0.24590163934426235
1707152782007957200.png,1707152782013490500.png,0.0,0.9999999999999999,0.27976190476190477,0.24590163934426235
1707152782019169000.png,1707152782013490500.png,0.0,0.9999999999999999,0.27976190476190477,0.24590163934426235
1707152782019169000.png,1707152782029896800.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782030489000.png,1707152782029896800.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782041719200.png,1707152782029896800.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782041719200.png,1707152782047254900.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782053166200.png,1707152782047254900.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782053166200.png,1707152782063746600.png,0.0,0.9999999999999999,0.27976190476190477,0.24590163934426235
1707152782064332400.png,1707152782063746600.png,0.0,0.9999999999999999,0.27976190476190477,0.24590163934426235
1707152782075467800.png,1707152782063746600.png,0.0,0.9999999999999999,0.27976190476190477,0.24590163934426235
1707152782075467800.png,1707152782080189500.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152782086720300.png,1707152782080189500.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152782086720300.png,1707152782096579100.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782097953600.png,1707152782096579100.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782109609000.png,1707152782096579100.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782109609000.png,1707152782113922200.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782120896900.png,1707152782113922200.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782120896900.png,1707152782131492500.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152782132105700.png,1707152782131492500.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152782143284000.png,1707152782131492500.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152782143284000.png,1707152782147782400.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782154613200.png,1707152782147782400.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782154613200.png,1707152782164579100.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152782165788600.png,1707152782164579100.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152782177042400.png,1707152782164579100.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152782177042400.png,1707152782180976900.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782188282100.png,1707152782180976900.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782188282100.png,1707152782197408300.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782199497500.png,1707152782197408300.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782210711200.png,1707152782197408300.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782210711200.png,1707152782215022100.png,0.0,0.9999999999999999,0.25595238095238093,0.2295081967213115
1707152782221962300.png,1707152782215022100.png,0.0,0.9999999999999999,0.25595238095238093,0.2295081967213115
1707152782221962300.png,1707152782231455100.png,0.0,0.9999999999999999,0.26190476190476186,0.2622950819672132
1707152782233846900.png,1707152782231455100.png,0.0,0.9999999999999999,0.26190476190476186,0.2622950819672132
1707152782244490800.png,1707152782231455100.png,0.0,0.9999999999999999,0.26190476190476186,0.2622950819672132
1707152782244490800.png,1707152782247979800.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782256130800.png,1707152782247979800.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782256130800.png,1707152782264352200.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782267194700.png,1707152782264352200.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782278431000.png,1707152782264352200.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782278431000.png,1707152782281036100.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782289801400.png,1707152782281036100.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782289801400.png,1707152782298672600.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782301034800.png,1707152782298672600.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782312287600.png,1707152782298672600.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782312287600.png,1707152782315154800.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782323604900.png,1707152782315154800.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782323604900.png,1707152782331436100.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782334757400.png,1707152782331436100.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782346055700.png,1707152782331436100.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782346055700.png,1707152782347803900.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152782357246100.png,1707152782347803900.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152782357246100.png,1707152782364173400.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782368597100.png,1707152782364173400.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782379857800.png,1707152782364173400.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782379857800.png,1707152782380577600.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782391220700.png,1707152782380577600.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782391220700.png,1707152782397274600.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782402293300.png,1707152782397274600.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782413737100.png,1707152782397274600.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782413737100.png,1707152782414186500.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782425051400.png,1707152782414186500.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782425051400.png,1707152782430819500.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152782436196600.png,1707152782430819500.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152782436196600.png,1707152782447315400.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152782447537200.png,1707152782447315400.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152782458748100.png,1707152782447315400.png,0.0,0.9999999999999999,0.26190476190476186,0.24590163934426235
1707152782458748100.png,1707152782463836500.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782470017900.png,1707152782463836500.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782470017900.png,1707152782480194300.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782481259700.png,1707152782480194300.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782492509800.png,1707152782480194300.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782492509800.png,1707152782496611400.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782503751100.png,1707152782496611400.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782503751100.png,1707152782513499200.png,0.0,0.9999999999999999,0.26190476190476186,0.2295081967213115
1707152782515212200.png,1707152782513499200.png,0.0,0.9999999999999999,0.26190476190476186,0.2295081967213115
1707152782526303500.png,1707152782513499200.png,0.0,0.9999999999999999,0.26190476190476186,0.2295081967213115
1707152782526303500.png,1707152782531174500.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782537638100.png,1707152782531174500.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782537638100.png,1707152782548556700.png,0.0,0.9999999999999999,0.26190476190476186,0.2295081967213115
1707152782548943800.png,1707152782548556700.png,0.0,0.9999999999999999,0.26190476190476186,0.2295081967213115
1707152782560202300.png,1707152782548556700.png,0.0,0.9999999999999999,0.26190476190476186,0.2295081967213115
1707152782560202300.png,1707152782566050500.png,0.0,0.9999999999999999,0.26190476190476186,0.2295081967213115
1707152782571487000.png,1707152782566050500.png,0.0,0.9999999999999999,0.26190476190476186,0.2295081967213115
1707152782582933400.png,1707152782566050500.png,0.0,0.9999999999999999,0.26190476190476186,0.2295081967213115
1707152782582933400.png,1707152782583251800.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782594089100.png,1707152782583251800.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782594089100.png,1707152782599483900.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782605542900.png,1707152782599483900.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782616476200.png,1707152782599483900.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782616476200.png,1707152782616900300.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782627853000.png,1707152782616900300.png,0.0,0.9999999999999999,0.2678571428571428,0.2295081967213115
1707152782627853000.png,1707152782633371700.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782639095800.png,1707152782633371700.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782639095800.png,1707152782649726100.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152782650326300.png,1707152782649726100.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152782661711000.png,1707152782649726100.png,0.0,0.9999999999999999,0.27976190476190477,0.2295081967213115
1707152782661711000.png,1707152782666066000.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152782672902300.png,1707152782666066000.png,0.0,0.9999999999999999,0.2857142857142857,0.24590163934426235
1707152782672902300.png,1707152782682552600.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782684133700.png,1707152782682552600.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782695427300.png,1707152782682552600.png,0.0,0.9999999999999999,0.27380952380952384,0.24590163934426235
1707152782695427300.png,1707152782700108200.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782706684300.png,1707152782700108200.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782706684300.png,1707152782716435200.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782717914200.png,1707152782716435200.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782729242600.png,1707152782716435200.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782729242600.png,1707152782733311200.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782740479800.png,1707152782733311200.png,0.0,0.9999999999999999,0.2678571428571428,0.24590163934426235
1707152782740479800.png,1707152782751034300.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782751745500.png,1707152782751034300.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782763192300.png,1707152782751034300.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782763192300.png,1707152782768636800.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782774371700.png,1707152782768636800.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
1707152782785601500.png,1707152782768636800.png,0.0,0.9999999999999999,0.27380952380952384,0.2295081967213115
